Keyword,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49
generative ai online course,0.5768735451739446,-0.07711299816067414,0.031038565235465606,-0.16502830118730302,-0.1841711790351541,-0.09675301542012131,0.16632757137967513,-0.08168471257885558,-0.37950196164720856,-0.027231637038076895,0.18122333194108958,-0.03970524224416653,0.23819643879627722,-0.18140905199923976,-0.1191397330095689,0.027346034947283847,-0.03701493151585512,0.1373289912522981,0.20855653889801062,-0.06417353529982102,-0.13907008798515424,-0.2196600980631933,-0.045508947927136514,-0.13700694085278875,-0.07345124931116577,-0.019915318952450693,0.025345978201017874,0.030000663384967676,-0.18539773921172914,-0.17053417953204567,-0.11018231051614276,-0.06933562215328247,0.06421429374441877,-0.031788066704192354,0.09203502368252559,-0.02459420529580027,0.015333254249418995,0.009593525603186515,0.01902303453225973,0.051162278776943536,-0.027538795580387364,-0.001427335327378006,0.005454572652436078,-0.014780055449252089,2.1865318945513566e-05,0.05979679192837356,-0.06289635982517874,0.00235698717748257,-0.018584771514452723,0.035571129497577236
certification in machine learning and ai,0.10866483330931703,0.08883212629243901,0.05227565061618799,0.010959560252693344,0.06747844172294307,0.1886104824657552,-0.12850405449833213,0.19511873912105054,-0.14957947912072309,0.4367878123978081,0.06151869055466223,0.050748567807887876,0.2807470834885118,0.35975658124131715,0.21144606817141232,-0.029843953377861884,0.003363584236745696,-0.2417926629340932,-0.09861532388482251,-0.0399539720632305,-0.042789772509258056,0.014096904600589466,0.050424942680082706,-0.25220341580848893,0.1542733090140871,-0.12302362490175874,-0.11940022385649694,-0.028443991084849025,0.11928487379875542,-0.1594872819523307,-0.3084883409266825,0.08959322230790297,-0.02621885056282422,0.05896740397812565,0.08758631593325866,-0.021928294041254723,-0.012756360165930706,-0.025762757616123632,0.16532632282086407,-0.12525096876000852,-0.044125410935066986,0.009708920685446543,-0.006278597223554987,0.013135667155631473,0.02683247540661919,-0.09154610985932558,-0.01307340736517044,0.0036260232184806536,0.05016139237912429,-0.06575569134128692
online ai and ml courses,0.14784438832330346,0.05819796781275492,0.2834078102298301,-0.08941975177614284,0.0580927298352949,-0.22789402845682172,-0.1448351508352666,0.03625746301180214,-0.4611148080259611,0.24274097970788475,0.0433851933922985,-0.0694817557817076,0.11433134949509749,-0.17689553924010604,0.014357602484747392,0.1006688033178132,-0.07460065983864733,-0.003000171377763765,-0.40277920025916414,0.12666283637320946,0.16196488762595881,0.38700927493403914,-0.11232639813579187,0.1658577345185131,-0.09639647451898217,-0.03670306674896685,-0.1640931161264008,0.04062819774502475,0.02464301313249741,-0.027724197665944222,0.029380827017533598,-0.11841750422819715,0.07075935113856703,0.02640215005017416,-0.03872265934667201,0.0018433817983435628,-0.012672149040055062,-0.013117731471303054,-0.0732642910389196,0.057213793902442404,-0.01069564630591998,-0.018516432759106725,-0.004900329014564698,0.0011118222899163459,0.007690032631440164,0.033542127741361796,-0.04533303934248409,0.012931326412971927,-0.006400116093142212,0.01732660244544486
best generative ai course,0.6729992023028913,-0.15245024077456587,-0.047669492705624386,-0.14954212761977162,-0.22545914000340145,0.08763138639776721,-0.19397614435802002,0.06475911590949493,0.204429578445142,-0.08699285466375348,-0.19976244755747496,0.10628288288084196,0.008213085057867992,-0.10972212972703377,-0.03682932430399451,-0.16212139278611576,-0.09345374890726339,0.09939704327508415,0.01675909967915662,0.04604147223687894,0.08582163790270318,0.14204331381356028,-0.03904502065639912,-0.13547731617724834,0.16164020262814638,0.0016540519840765196,0.04567950755356778,-0.017401472067206412,-0.0697988533060311,-0.15856928168333928,-0.05659756225415191,-0.018068142493778982,0.005882642923326202,0.12585971108162472,-0.1802308053865305,0.03500721392398294,-0.13559370559872921,0.00338413561237596,-0.1611114801948021,-0.07170658280046979,-0.11787933328739328,-0.05740164022734601,-0.009651156677932506,-0.01772962395745716,0.015993838257581494,0.030043054270155557,-0.07783202178739974,0.02541060890625741,0.04486870516343663,0.038794513060208535
online artificial intelligence degree,0.1667868774373926,0.6974712932426677,-0.06576121065288937,-0.08468353083114498,-0.11669237086480193,-0.20510053049490704,0.08112722617485849,-0.05920095458729881,-0.2867318275523919,-0.1118673988397815,0.0046338504841826585,0.03452233066216496,0.11142770975412176,-0.09973364899838642,-0.0474515379938478,-0.05714492706329572,0.022867875515146047,0.08351232715568593,0.12740072717392062,-0.01130909935158027,-0.006187770829527943,-0.03273123029403166,-0.05490660330001706,-0.03534245706651432,0.03925437113107279,0.00771300558131353,-0.014260902073156004,-0.05534464900492152,0.3418263135805043,0.1055214828076586,-0.02330490911632211,0.07922206303410945,-0.03129651510080636,-0.1039845900654938,-0.14364276315787294,-0.008264473226774673,-0.03983126896836652,-0.03634694099882606,-0.06584007562811406,-0.027229455938711455,-0.06691910259955082,-0.007737874122889876,0.00010063918615683674,-0.039028376904876656,0.06190348818727414,-0.14912637968190937,0.025702374945748955,0.005898723107803534,0.18017101854396228,-0.09982556277267858
best course for artificial intelligence,0.26301297463266476,0.5392517616916233,0.0202016783964487,0.16466153481373474,-0.20948221597336886,-0.016242611825790416,-0.12234166734850097,0.05385510217949248,0.2726530810923716,0.008866396786376522,-0.06565418402383985,0.038193335300947186,0.025163516568655373,-0.11318105214827763,-0.022902680591763893,-0.10737248020984828,-0.025848588854932616,0.09906063615747351,0.030560575193659015,0.04614915094734091,0.05260855369023238,0.060174567402375916,-0.09797861474867778,0.005068107792765895,-0.016611723743919185,0.04277253690006621,0.04851790548172112,-0.014696989575697017,-0.11416483840503097,-0.13530914820187498,-0.12574631925766772,-0.1528420023133737,0.002591503899473583,-0.12398538022231446,0.1453801161192395,-0.01656268944797334,0.05833619277120213,-0.21570712293051106,-0.07947794286745823,0.008586603086943315,0.4376099270426099,-0.20346421020173155,-0.009750777408417411,-0.010552444782882054,-0.056490339058120426,-0.016423822072983704,0.04709024745379133,0.005231280743975991,0.07948325472588687,-0.042666149725666264
ai for managers course,0.2574880488197714,-0.0008363180648542401,0.12001163009084216,0.6422633654614377,-0.2077676106112008,-0.01965104478927778,-0.08111635107827532,0.03523108459829872,0.015341749973236193,0.01760807724693954,0.13362618837834922,-0.014256339708314211,0.07285988397239747,0.10892510285592563,-0.3729260805238006,0.14044479352095318,-0.10017617874134518,0.12255373618532171,0.0897942573652356,0.12921175204000535,-0.09255876985859661,0.16038397956410455,0.39542711244697004,0.033564944350005746,-0.019683565043953532,-0.07827728678539804,0.019074600812906368,-0.026841870295678232,0.03462498881909367,-0.05323993648926614,0.016995636630885737,-0.016667885316147622,0.0018252570162053778,-0.015220283082251053,-0.0008878613138332222,0.01280305215652569,0.020023036184582323,-0.02398014619914712,-0.007638579855190747,-0.010198388777063314,-0.012718913434506872,-0.009616550545687545,-0.004876590439498055,-0.0066068608355654415,-0.03811109996721452,-0.002087531045723319,-0.022559647255577554,0.0008311701777407552,0.01305016570028163,0.05526991879275154
course on generative ai,0.5073920280103849,-0.04275477049427646,-0.0032634362923548697,-0.14923004646072022,-0.21657606906762988,0.03154103878307735,0.1269095284865046,-0.05093034854867771,0.3498532603411999,0.35748383453207555,0.23365918924279577,-0.37534986677806076,-0.032199379975790365,-0.06126146321165554,-0.0045899398097948,0.20068089855593044,0.007018551624592355,0.025540509163795477,0.02672072729820592,-0.02152566413297444,-0.04285381486542041,-0.056550308157969284,-0.06896454559285552,0.013707404265091391,-0.0640911783180936,0.0031011613866301544,0.03479302375853101,-0.05966247637928686,0.16591861431393642,0.05379489752979049,-0.08743513600953254,-0.12397408146663356,0.12306066859939058,-0.06447887978544407,0.142200294340177,0.04815868712689322,0.0211892259738788,0.04136979810537011,-0.12785772693110237,0.07374859962843532,-0.01330795320258151,0.027007684906598526,3.972372834718139e-05,0.06230487877422311,0.02609733085358041,-0.05010792724399611,0.08889254727272713,0.020106052658768827,-0.05444271540583394,0.04317689511735303
stanford generative ai course,0.7315191838740394,-0.19859333741890667,-0.3096348232485451,-0.07551406704599659,-0.26124203983113936,-0.008457239849103638,-0.11425427302173434,0.1468508289474158,-0.11418513727640885,-0.1727767375045651,-0.11055603532496082,-0.10530572866426013,-0.19052807356411006,0.13704137958950208,0.05448006979944606,0.1071869751834162,0.18086260110365776,-0.05804247879216222,-0.014822032756312891,-0.00696522031332986,-0.028328577732534197,0.0701642778576534,-6.950176034308889e-06,-0.005142954038049223,0.06065982062539321,-0.045110678458324255,-0.027495382473981027,0.10136861293169527,4.2918585430580686e-05,0.028688125202979507,0.02140473054193461,0.03910559790083193,-0.017350834226771854,-0.04441164534141236,0.028873660521497167,-0.07105623709611521,-0.05306566434413108,-0.03016388328771894,0.007665921763084469,0.057782265597815456,0.005440608753379314,0.04166186073317158,0.010388092882503561,0.013150983951653534,0.006278173354918,0.05583198140884977,0.054304417993096744,0.0078043307680999135,0.006047088655204925,-1.8564784047591134e-06
best generative ai courses,0.541500045082486,-0.08117489060311833,0.5016771697327453,-0.25636108835534216,0.016638093171498187,-0.05169362382357237,-0.03571825574478308,-0.030710528919857667,0.22325491891143634,-0.12053435759179758,-0.1815736449794884,0.147313692131351,-0.10708322869916191,0.007811521914428399,-0.018729540726235786,-0.18397932301004735,0.01962713181544998,-0.01155320030366322,0.06126532450641694,0.0018033122736307995,0.038217846782626755,0.12032287327848874,0.04628433775682816,-0.07346851169142866,0.1384631512230245,-0.013190731669058695,0.03741898717822063,-0.0019948771479114187,0.0020433914099093208,-0.14815593787348402,-0.09738745879247536,-0.04829979546618218,0.06353556627071841,0.11880475063509537,-0.1399704341717419,0.07897106882931546,-0.10419259406152415,-0.007658580409440912,-0.2019966633418225,-0.06582618795132243,-0.09738691663794918,-0.05689068149302339,-0.009555069359224273,-0.028118239737680094,0.00814561895203774,0.043283821703496525,-0.09822951221695148,0.03569230337502761,0.04433504849429549,0.04598312132044902
ai certification courses,0.23069550305790376,0.13237341860024465,0.38408706145825755,-0.05090601458969145,0.2956775701135472,0.5914097182774984,-0.02784997805781596,0.2652123837249928,-0.22645849901548537,-0.06918541537506515,0.11868669266545405,-0.18438604218023036,-0.12744634448044356,0.01107408043711662,0.037955077824675956,0.10092898695486642,-0.06636307561178806,-0.0434633380221928,-0.07102240589896874,0.013069055417492573,-0.028187688319373426,-0.08401713945625086,0.08184218711012341,0.026553024563428604,-0.08508759971124888,0.030753978299224372,0.04403159174156563,0.023215792261659502,-0.030717086209945826,0.0679598071980249,-0.04068030656934393,0.06901989537719479,-0.07198637084923175,0.08246149538888263,-0.21265747099858595,0.01951425001484133,0.022937666891792222,-0.11566258306354213,-0.044975887738176235,0.00773165541980461,0.09379557103360504,-0.06701607454940463,-0.031041714183601098,-0.005939400753586539,-0.013759962776988415,-0.011856862150031063,-0.006068549111871953,0.01200638347885476,-0.010678983864504653,0.028238165820225206
course on machine learning and artificial intelligence,0.1919551076284467,0.41866778918231107,-0.06513189275655447,-0.05325966429522836,-0.1279276028616807,-0.04499654968825648,-0.14726971710727269,0.07327820849298294,0.13651980564447003,0.5178832844241738,0.12919169620322243,-0.12951204880697909,0.22042315122248465,0.14576689812361376,0.08293531350082502,0.07413437411577534,0.07057041242068053,-0.312727072547375,-0.06205496009829199,-0.08275542519007581,-0.03360739549945635,-0.028293763530215673,0.03658858915740522,-0.194355164639911,0.09637563754293291,-0.06997692004729772,-0.07493616580295032,-0.06346807739026701,0.16719280705759526,-0.11208740118557808,-0.29721367993033676,0.030780890321753355,0.015291735271277595,0.026699703506018874,0.0890855441953078,0.030213024863767906,0.030259751994616797,-0.006128470532086427,0.0686048854616392,-0.052354425834653016,-0.006329064556965665,-0.005280858687431945,-0.0039355926542648705,0.016237701486004664,0.02066530238233212,0.028697663001724612,0.036846796422691924,0.022431960494732305,-0.04231742036291602,-0.03514252240946513
artificial intelligence online program,0.1595286179258948,0.6218927808448844,-0.053894414580787815,-0.04989531449030436,-0.06366729366272532,-0.17956668963057265,0.0709582880811701,-0.06025119319806886,-0.2291837351396883,-0.09367798825625968,-0.0038625993528386923,0.039194884559940475,0.08212314252269659,-0.0841119753861049,0.06592857814270274,0.06891146556501236,0.054072774756533014,0.07114127792992585,0.12313188819325341,0.006521713567749373,-0.014466847044979162,-0.0012643914667301013,-0.048131720014216874,-0.09986260303050132,0.10288974632225006,-0.02255717074728704,-0.011118449903482302,-0.37737254110497287,0.014923807931777456,0.09881917970109179,0.1151476535046776,-0.13896376974819627,0.257081525935171,0.17614587278801952,-0.07856780149106457,-0.030522970230914256,0.06917456452531384,0.2010579324088074,0.1533111856518486,-0.0634236323551708,0.0757654050730527,-0.13471644193857812,-0.052412825413152356,-0.03680228402621389,-0.0006959970613075236,-0.010811923616256313,-0.015998854007460338,0.020807878832533436,0.095284994035025,-0.07046812717557177
artificial intelligence master's degree online,0.11252139629731779,0.49160930607716297,-0.04040550853891853,-0.06281201799550386,-0.08230776771982037,-0.15017334321541667,0.07187058391021452,-0.054165430202367505,-0.22028075020495513,-0.07866108835469945,0.002289237722310525,0.036363301833162956,0.10843191548044909,-0.10394313953628816,-0.04040171246966851,-0.06712270397139661,-0.02818353228360973,0.07608572556523124,0.11588325221680482,-0.004557301389440952,0.016982802474003796,-0.050498278657961075,-0.054589860807853406,-0.08530615327926966,0.1132594897027795,0.0175927001386738,-0.0560460120646094,-0.12781360751718765,0.4095777734771714,0.16185507116369763,0.06943452814582808,0.005189465430478667,-0.09694859436322407,-0.22009901827132983,-0.23333206117918068,-0.0039964006091094476,0.1773173159623883,-0.15514195354871904,-0.21098904985093922,-0.3022343491455167,0.03843241416244123,0.113876062679688,-0.001429833585045852,0.02414774979982493,-0.030352401640053095,0.007826762817745605,0.0028484586145147467,-0.036666386530651664,-0.16361590574769394,0.07459687439465973
best course on generative ai,0.46909328850104315,0.02261195859763011,0.07389657096914046,-0.1628747971372606,-0.2165954941730211,0.04151425115851461,0.02002172377652047,0.012183160454942926,0.4739104094546235,0.3216280334869068,0.1426348217604487,-0.2992283032905646,0.013886910132135633,-0.15439776596034793,-0.02232986043692894,0.15674259042895441,0.024809695677222066,0.13671185873066574,0.04141833917635053,0.0024214980029815714,-0.03030666613761441,0.0041497391669837016,-0.11898237019253105,-0.0071054236556396975,-0.026816605705767136,0.006675774973651217,0.07230106592512883,-0.07412300286744619,0.11465403652553431,-0.0228919323693219,-0.13668857040208185,-0.13024883283533556,0.1171757203014257,-0.08815170064674231,0.18076183014441494,0.01943101869569521,0.008741525892914596,-0.02303400038537367,-0.18147801814093267,0.02368526907499886,0.0911018732893904,-0.02880376559758843,-0.006503796897151863,0.0545268264688879,0.0010785346631416715,-0.06717110287821995,0.08908081720921435,0.00882040670009086,-0.02987745127051045,0.0074818619628208285
ai strategy course,0.1510931646645611,-0.021971551568181168,-0.05285940625732483,0.034968627416492475,-0.042550132306304604,-0.007859178047148922,-0.10858833768557104,0.06505933587356207,0.0052153278695822505,0.010034961956506792,0.08291214709176617,0.0017133273678984885,0.037056886302757955,0.03993406896182484,-0.03450962662730629,0.0196183248133187,-0.038410954577956576,0.00041883031894223317,0.029171581573798053,0.023998004447036602,0.028573786195222255,-0.07233452026477384,0.015646334463210627,0.10855018743822215,-0.16288508199082335,0.07026160751121831,0.04796975487141162,-0.008838730829558404,-0.02655745256444741,-0.004356268059924234,-0.04687561283869712,-0.1416085618843883,-0.029983238588563856,0.07390969897884049,0.07340114505708724,0.025537698353912126,0.17963599273919165,-0.10152581882559282,0.0040958745769908884,-0.12133490568894,-0.14765809060113463,-0.0741299527053846,-0.06281392427738604,-0.18376129756126744,-0.2037766498739311,0.38611660929693853,-0.008875929322963353,-0.5263864351820585,0.23048654844760255,-0.4580382823100675
ai certification mit,0.24712648236955764,0.16176968342694778,0.02640124378513493,0.09786633815939996,0.5210395143774814,0.6992916511853435,-0.048831395090784144,0.07429196708731536,-0.1603611182048114,-0.044565768350371904,0.09236937950840104,-0.13262282421128938,-0.029078357352310666,-0.045108781774409835,-0.016172275410281167,0.07320513997765389,0.0011275353071770263,0.013964047582961766,-0.07299498222969486,-0.030988424488716335,-0.06584593694673258,-0.00812324535118545,-0.0086460199913745,-0.021751309372700263,-0.07099278292493973,-0.037110042907820884,0.04911734840407099,-0.020319950603481327,0.0010648371611204294,0.008757154652886992,-0.007567501250374877,0.040873165069721044,-0.014573846632035535,-0.03627402663341267,-0.009604037178592106,0.020819367062365212,-0.006569844413986828,0.015717878029482348,-0.16559233731420178,-0.07025669307352388,-0.015547539296477455,0.07816472337294415,0.005564987995090315,0.013641183679712126,-0.024735474582157534,-0.035609506757628,-0.05953436189177515,-0.02376828216363139,-0.013672716818218971,-0.04286841484416189
course generator ai,0.17747755727361342,-0.025809578027430443,-0.06207953191308308,0.041095863939543766,-0.049984375186336374,-0.009279434228010516,-0.12780698183420025,0.0764862381994963,0.0059125203786781245,0.01235436107040117,0.09810194727616424,0.002508701931894827,0.041571849831349574,0.04800443547880868,-0.04030545556738491,0.024066425358926585,-0.04270600206258051,-0.00018976289872927015,0.029479912625933146,0.026117453523159473,0.04248516851925306,-0.07939130607218882,0.019671614305071142,0.11372511256915609,-0.18533916507189635,0.0804541617876949,0.05488908868752363,-0.01433984006558762,-0.03794334104151452,-0.0032005213288360556,-0.029830851744820617,-0.18130879008538778,-0.05446867782371099,0.07981612184466327,0.06842382761126246,0.04478030005126066,0.15843617300411175,-0.008433790824854707,-0.035798807672922796,-0.12686318889366877,-0.18882330776597317,0.04665137327232824,0.02420294704828448,0.023541000512306294,0.20864299782543438,-0.1289459101940615,-0.05329278850812494,-0.42731422533709257,0.16280476315522652,0.6691526892600164
ai learning course,0.18735981815506925,-0.009440544793524495,-0.030078459455058652,0.029943353513400113,-0.0588853879179653,0.017171636502457868,-0.26780985143544317,0.18492756766575208,0.09144699079162234,0.15168244968236244,0.11660862650476218,0.1418496100637965,0.5087260801668495,0.12095646904964384,-0.02941813351398884,-0.007703366889021846,0.1968280711511892,-0.22207450747471721,0.09512217554785207,-0.14204185744963949,-0.10934881018242797,-0.17440639875406388,0.031325703970854386,0.05302875569476304,-0.12891256014188457,-0.025391346403655705,-0.16367403124784333,0.10494449036547644,-0.09911571004362084,0.1581950470527322,0.3723836020065892,-0.1384619933865619,0.013636224597203112,-0.02203996090541756,-0.15716314811619048,0.050500255310660776,-0.05441362043381344,-0.020906184066443283,-0.17435144063842234,0.15117340064048465,0.025953725241823652,-0.0562549792656777,-0.002329528640505105,0.026562000127739748,0.05579042958212886,-0.05654277341565887,-0.05191533376974766,0.026232282089619623,0.011418152223116524,-0.06103302589947253
best ai learning course,0.2209655426458943,0.030661040478258378,0.13314875667858364,-0.03196170204662643,-0.041083872051510165,0.0630874765333437,-0.3737550206327858,0.2680009301890754,0.24066755883793733,0.09514093586726176,0.000560144571839858,0.2228239512252532,0.5412431433592922,-0.01613902364177577,-0.059632873234534534,-0.05259536609193543,0.2491115330830533,-0.04657974538444176,0.11946571121570494,-0.10950534261785012,-0.10888173023946063,-0.08274106284913137,-0.03563193060481223,0.06565109774220895,-0.08419846430624961,-0.035563256590087224,-0.11603960270949878,0.0882866232984259,-0.08755100291047961,0.14325763609664402,0.31030350274940327,-0.05935518816762641,0.019352275226783656,-0.050939502938672845,-0.04745008124988266,0.004850359163001589,-0.0502087549972951,0.01561280646946142,-0.04195148714712619,0.09408778948390298,-0.0001238819468516702,0.00015340152751086223,-0.000840477175033068,0.032550313464670896,0.03239267659852829,-0.04331856334604356,-0.020057962820220286,0.011813332816935473,-0.01771984616311605,-0.047969639180681554
ai courses near me,0.21123900603953744,-0.005135261118597374,0.5207106177713268,-0.11509031431924421,0.18996058036933075,-0.20566192205801034,-0.11696928222816012,-0.023408095674625252,0.013038522436874794,-0.16240290275387825,-0.0103868216385505,0.022220867462252204,-0.22818357273022302,0.2245025601478271,0.05964212194879779,-0.08482407544948677,0.0026447839781059764,-0.22492309469847413,-0.001928879098316868,-0.03680764704842016,0.007688995755215588,-0.12168652287925166,0.23762086023925025,0.031791301123106394,-0.09525281020083773,0.03221832027754425,-0.03682520363351038,-0.01648345499661196,0.15160322945129517,0.06003030199209585,-0.05298302767987352,-0.11464340441520296,0.017241107791027634,-0.03300582018121396,0.011002936635677633,0.2060931377483169,0.23933968485356413,0.131974143556701,-0.06737058287298606,0.14142021287631668,0.08646657232052835,-0.02897919948427532,0.017168645580064958,-0.07358121339871476,0.10860384373199672,-0.022323865458440794,-0.2391832264515034,-0.171288249906156,-0.026267938808879114,-0.05133897914027989
best ai ml courses for working professionals,0.19253794672728755,0.06525777804651671,0.4753837810338357,0.0734464933544454,0.03775762514438491,-0.07961961830086578,-0.23994935121706512,0.14067505021711987,0.040796481259222396,0.005636047537390147,-0.08293284304537522,0.07325620714637487,0.13452190916070494,-0.16295231821100079,-0.08070229057465549,0.0025658037540533495,0.04033780376642514,0.15019633799140908,-0.2870187822531506,0.12033538024730293,0.09065257026604454,0.30330510238415304,-0.2614020192852767,0.20960226232922657,-0.038708562245301247,-0.0781785260310976,-0.15075123717563893,0.10443094645834808,-0.09494046540073664,-0.012767224837329815,0.05542201847839476,0.023978962784198483,0.100103895646622,-0.05987371857167053,0.16688191975312586,-0.11979771756919944,-4.36766894771893e-05,-0.05812716290532239,0.22180534115951012,0.0018296791471441969,0.11662620909753925,0.03896912016580391,0.04572871180023123,-0.008515427911176697,-0.016919577480544845,0.17852706180593111,0.08740195809230873,0.008275541379884592,-0.019984036676972707,0.15337421695603282
ai related certifications,0.054056761747597916,-0.012529157659824793,0.01985889600894163,0.02187596793111728,0.019409737697219168,0.0006800519614945134,-0.009469119225323005,0.02899415087697794,-0.016044202478259596,0.010364692886210544,0.011019414418638301,0.0059666585491799365,0.008432015277412977,0.01686000258479542,0.009743473857278374,0.029220595931473206,-0.010000831829444001,0.014266938113938919,0.018805795499014778,0.009214846198286391,0.025716898701498573,-0.03396139011867866,0.006540602344138524,0.03998169718396219,0.0024050688949212137,0.03808375240305998,-0.013380861508072935,0.005607429924204054,-0.007433993719487223,0.03438141361373334,0.005303431914079122,-0.006446371346943094,-0.0385263629688461,0.08475700254568487,0.06604091017360994,-0.009013003233403313,0.09528558529485993,0.07377518936208567,0.015025513844562723,-0.21185264317461433,-0.02693652123826618,-0.20693596213724694,0.20350304024561053,0.8725316736038683,0.13416562269309176,0.007061538722042853,-0.15359552108478744,0.024102139819227014,0.13051779672532443,-0.08643907647705842
ai short course,0.16793244916840003,-0.024419839619346063,-0.05875046407085405,0.03887758907414432,-0.047307731592579685,-0.008758573082998216,-0.1206311671514603,0.07242916051124972,0.0057106051876108154,0.011738569762435876,0.09219286553380002,0.002128299196936789,0.041205537764437264,0.044458249606737804,-0.03756221155175162,0.021726331645614327,-0.0430671684569323,0.002693606440768897,0.03125570645910553,0.02796107878724432,0.03515035649727017,-0.07580480988890526,0.014949172555949405,0.11765048569926449,-0.17464303747807208,0.07899477781871624,0.05355636546878371,-0.009272459725804129,-0.032432161879026526,-0.0050594616832828525,-0.0437815993724594,-0.15972107204791905,-0.013421411105995111,0.06646037978512781,0.09012334242580876,0.007583818569875022,0.15932673380257553,-0.07782117870859591,0.015081209740314162,-0.2151597571067146,-0.1989319556969658,-0.06537840523407293,0.04651789836115304,-0.1762165166325675,0.03663753121612494,0.09787271299784074,-0.32504620272163437,0.6386426560381212,-0.2763622564050917,-0.2615468798709925
ai certification classes,0.159687252649169,0.11582417124715813,0.16274928597655594,0.022843297120351137,0.23512240698532041,0.7148270926349796,-0.014867979456518767,0.3169075404390145,-0.20868889666087548,-0.04830665701415458,0.07772237271429303,-0.11550563988213407,-0.010017153321382819,-0.08416455406794765,-0.014420683243619701,0.10840713781231207,-0.017988297905519188,0.06984755789214271,0.03153879311449636,0.019602110687201836,-0.01996235711754388,-0.0578672390035343,-0.042297229455776665,0.017919766811794996,-0.04874910371459434,0.03836348349881733,0.09890632876821402,-0.06314200490323423,0.13586826901833546,0.15417868494971776,-0.12177924551741623,0.09764728747601585,-0.07143868463166624,0.04367773935985396,-0.10194967640438232,-0.005100512592626345,0.03627184719261546,-0.004136439279503904,0.15957976387027703,0.14134728149918027,-0.001265431161645221,-0.07064717834109437,0.01978361247798423,-0.0263934600522951,0.07421602070369232,0.07188764424603743,-0.0027109703364143587,0.0229960866281503,0.042135712796692565,0.053139033887156246
artificial intelligence master online,0.1366773327017659,0.5804684500514933,-0.04566803416872252,-0.07137183469834775,-0.09274050488133978,-0.16433213292156598,0.0788757821727049,-0.059412863308973496,-0.23509506442898273,-0.08177471216293526,0.001905694420858271,0.03805931180928549,0.10923433407315865,-0.10461040660130395,-0.039459747554315264,-0.06756960727637369,-0.03353039203621714,0.07262766575709763,0.10904889754168645,-0.002944916193493783,0.01826399302508017,-0.05049426509760936,-0.04988915097843746,-0.0841820652591138,0.10808177657076043,0.014123824868485317,-0.054294866582280554,-0.12016621529124027,0.34370599260216467,0.14195487598389275,0.07275076498614834,-0.014512900238596714,-0.08316122282932772,-0.18596085956557523,-0.19157953947897882,0.0009779519148235623,0.1728216124620535,-0.12218593284606812,-0.17217033879961494,-0.26981323658722167,0.0549441643319433,0.10896666845955298,-0.0006660545785265383,0.041217845653124544,-0.06066904291066441,0.05814694278943018,-0.008692433056405005,-0.03600372903278514,-0.1945555094759854,0.08543753306139104
generative ai online courses,0.4415416651551293,-0.03674734382446878,0.30072661283993035,-0.21584880104901516,-0.03947791278427969,-0.16833744524861888,0.19599499212004942,-0.11314101616410882,-0.3995748969908186,-0.058046087557813424,0.14767652974869436,-0.0952734054681509,0.14940233509032338,-0.16406289459271015,-0.04228599455870639,0.04758150185514242,-0.04565930116162837,0.12326238311482719,0.13095676662135372,-0.07697103874461746,-0.16515822839306743,-0.2490355073091243,0.02845213632914127,-0.18732177061177469,-0.011790321653963156,-0.0542016486346428,-0.02731981922427134,0.09455455973923284,-0.31385455556520503,-0.1897004890093053,-0.07374075032596643,0.0483668861977926,0.00594011506833786,-0.009742090714245392,0.06302087796163626,-0.0324027904956193,-0.005674888048743168,-0.007731866203979705,0.0011564852857867088,0.014628634397263073,0.027640509995032793,-0.03713943700227698,-0.0013359257428593224,0.0009470058369218454,-0.001042420784217411,0.05486770874704451,-0.03795944920573671,0.009378415850826365,-0.03519661646139829,0.06621354878878812
ai for executives course,0.21844649744425298,0.0013391647463407838,0.17193342351373117,0.5629955615401597,-0.15664324513844913,-0.049091722871744306,-0.07359989416752266,0.019013166471076197,0.014715949941461127,-0.026214579305438288,0.08902428022997318,-0.00014965043675166368,-0.054280803310157284,0.2035100829329257,-0.3267705754878547,0.06943360251989926,-0.07767119791056112,-0.11344311609592621,-0.07223336590710974,0.07595862241661269,0.002408930169572048,-0.21827546838774983,-0.5153315380988073,-0.009447714337851389,-0.005251711247533441,-0.09639784919948087,0.11482650655175547,-0.06933259152281257,0.03471886170289917,-0.12723051275421354,0.0960931310021531,0.045841699123481364,-0.013371607971024409,0.029099621755994752,-0.05168776012220866,-0.023800538680667373,-0.028901201820205193,0.001072564136908286,0.007847255420879115,-0.016333865250612176,-0.048152919612450204,0.01952101074304802,-0.008401496347867087,0.005351295954904684,-0.00026660984883529075,-0.014818760966205763,-0.012524165426951438,-0.004293329141746966,-0.009672837648330303,-0.016876198029790287
